bill_id,bill_number,title,description,status,status_date,session_id,state_id,state,body_id,current_body_id,subjects,texts,full_text,processed_text
1849243,SF3940,"Recycled electronic waste collection program establishment, creating an account, and appropriating money","Recycled electronic waste collection program establishment, creating an account, and appropriating money",1,2024-02-19,1986,23,MN,56,56,[],"[{'doc_id': 2932177, 'date': '2024-02-16', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF3940/id/2932177', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF3940&version=0&session=ls93&session_year=2024&session_number=0&format=pdf', 'text_size': 523974, 'text_hash': '4f64c4888f03692d2f7ac69cb0130766', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2954112, 'date': '2024-03-07', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF3940/id/2954112', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF3940&version=1&session=ls93&session_year=2024&session_number=0&format=pdf', 'text_size': 833837, 'text_hash': '2416f9ff8157bf6a780c61055bb58e4c', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",recycled electronic waste collection program establishment  creating an account  and appropriating money recycled electronic waste collection program establishment  creating an account  and appropriating money,recycled electronic waste collection program establishment creating account appropriating money recycled electronic waste collection program establishment creating account appropriating money
1730184,HF2693,"Zero-waste grant program established, reports required, and money appropriated.","Zero-waste grant program established, reports required, and money appropriated.",1,2023-03-08,1986,23,MN,55,55,[],"[{'doc_id': 2732293, 'date': '2023-03-07', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/HF2693/id/2732293', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=HF2693&version=0&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 283605, 'text_hash': '05106897d841416c4d4239c87f2a1327', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",zero waste grant program established  reports required  and money appropriated  zero waste grant program established  reports required  and money appropriated ,zero waste grant program established report required money appropriated zero waste grant program established report required money appropriated
1738349,SF2901,Zero-waste grant program establishment,Zero-waste grant program establishment,1,2023-03-14,1986,23,MN,56,56,[],"[{'doc_id': 2742574, 'date': '2023-03-13', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF2901/id/2742574', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF2901&version=0&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 285639, 'text_hash': 'a1139b9111769dd2d02e17fe36e8c8e9', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",zero waste grant program establishment zero waste grant program establishment,zero waste grant program establishment zero waste grant program establishment
1723284,HF2310,"Environment, natural resources, climate, and energy finance and policy bill.","Environment, natural resources, climate, and energy finance and policy bill.",4,2023-05-24,1986,23,MN,55,55,[],"[{'doc_id': 2721874, 'date': '2023-02-28', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/HF2310/id/2721874', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=HF2310&version=0&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 1753637, 'text_hash': '609f09a684de175aa589a120d9079d3b', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2770121, 'date': '2023-04-04', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/HF2310/id/2770121', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=HF2310&version=1&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 4407116, 'text_hash': '410641339d6c2640c3392135f0939a63', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2777043, 'date': '2023-04-12', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/HF2310/id/2777043', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=HF2310&version=2&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 6704637, 'text_hash': '8f1e5127ea49c8cc2940443a2e78c99f', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2782981, 'date': '2023-04-18', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/HF2310/id/2782981', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=HF2310&version=3&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 6658187, 'text_hash': '1dfb2e2da01078d3ad537b23eb7f8118', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2813519, 'date': '2023-05-19', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/HF2310/id/2813519', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=HF2310&version=4&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 6563635, 'text_hash': 'aecc2eab99290e8c23543e5c73e34083', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",environment  natural resources  climate  and energy finance and policy bill  environment  natural resources  climate  and energy finance and policy bill ,environment natural resource climate energy finance policy bill environment natural resource climate energy finance policy bill
1741715,HF2880,"Government operations; spending authorized to acquire and better public land and buildings and for other improvements of capital nature with conditions, new programs established and existing programs modified, prior appropriations modified, bonds issued, and money appropriated.","Government operations; spending authorized to acquire and better public land and buildings and for other improvements of capital nature with conditions, new programs established and existing programs modified, prior appropriations modified, bonds issued, and money appropriated.",1,2023-03-15,1986,23,MN,55,55,[],"[{'doc_id': 2747281, 'date': '2023-03-14', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/HF2880/id/2747281', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=HF2880&version=0&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 1464452, 'text_hash': '889dea90f2c058013bf2614a0f9e54bc', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",government operations  spending authorized to acquire and better public land and buildings and for other improvements of capital nature with conditions  new programs established and existing programs modified  prior appropriations modified  bonds issued  and money appropriated  government operations  spending authorized to acquire and better public land and buildings and for other improvements of capital nature with conditions  new programs established and existing programs modified  prior appropriations modified  bonds issued  and money appropriated ,government operation spending authorized acquire better public land building improvement capital nature condition new program established existing program modified prior appropriation modified bond issued money appropriated government operation spending authorized acquire better public land building improvement capital nature condition new program established existing program modified prior appropriation modified bond issued money appropriated
1738300,SF2892,Spending authorization to acquire and better public land and buildings and for other improvements of a capital nature with certain conditions,Spending authorization to acquire and better public land and buildings and for other improvements of a capital nature with certain conditions,1,2023-03-14,1986,23,MN,56,56,[],"[{'doc_id': 2742525, 'date': '2023-03-13', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF2892/id/2742525', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF2892&version=0&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 1466070, 'text_hash': '7d1de99971e14c1416901294471716ce', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",spending authorization to acquire and better public land and buildings and for other improvements of a capital nature with certain conditions spending authorization to acquire and better public land and buildings and for other improvements of a capital nature with certain conditions,spending authorization acquire better public land building improvement capital nature certain condition spending authorization acquire better public land building improvement capital nature certain condition
1843583,SF3561,Packaging Waste and Cost Reduction Act,Packaging Waste and Cost Reduction Act,1,2024-02-12,1986,23,MN,56,56,[],"[{'doc_id': 2923866, 'date': '2024-02-09', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF3561/id/2923866', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF3561&version=0&session=ls93&session_year=2024&session_number=0&format=pdf', 'text_size': 684887, 'text_hash': 'd2bceebfafa09fc53a906f64bdb99efc', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2940695, 'date': '2024-02-26', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF3561/id/2940695', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF3561&version=1&session=ls93&session_year=2024&session_number=0&format=pdf', 'text_size': 707953, 'text_hash': 'ed1bb086a2ff5f3bdb657121807a02d5', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2961941, 'date': '2024-03-18', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF3561/id/2961941', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF3561&version=2&session=ls93&session_year=2024&session_number=0&format=pdf', 'text_size': 743946, 'text_hash': '086b8cc52302a47cea1bcaef2648cb41', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2967023, 'date': '2024-03-25', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF3561/id/2967023', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF3561&version=3&session=ls93&session_year=2024&session_number=0&format=pdf', 'text_size': 791461, 'text_hash': '83352aed4fb84f53ac9f192c0b06891e', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2983710, 'date': '2024-04-18', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF3561/id/2983710', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF3561&version=4&session=ls93&session_year=2024&session_number=0&format=pdf', 'text_size': 821831, 'text_hash': '0b2022b81961c07bbcc00abff63097bc', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",packaging waste and cost reduction act packaging waste and cost reduction act,packaging waste cost reduction act packaging waste cost reduction act
1696355,HF1337,"Digital fair repair provisions modified, and penalties required.","Digital fair repair provisions modified, and penalties required.",1,2023-02-06,1986,23,MN,55,55,[],"[{'doc_id': 2683361, 'date': '2023-02-03', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/HF1337/id/2683361', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=HF1337&version=0&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 263313, 'text_hash': '0b262c356d8c29ff2b711e50dcd93305', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2709538, 'date': '2023-02-20', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/HF1337/id/2709538', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=HF1337&version=1&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 266163, 'text_hash': '86ade72f054fc2d7d03c1213c0cc67d9', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2729498, 'date': '2023-03-06', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/HF1337/id/2729498', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=HF1337&version=2&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 268225, 'text_hash': '1d293fb36a0975f2609b22f507284353', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",digital fair repair provisions modified  and penalties required  digital fair repair provisions modified  and penalties required ,digital fair repair provision modified penalty required digital fair repair provision modified penalty required
1710755,HF1849,"Consumer choice of fuel provided, rulemaking authority modified, and Clean Car rules eliminated.","Consumer choice of fuel provided, rulemaking authority modified, and Clean Car rules eliminated.",1,2023-02-16,1986,23,MN,55,55,[],"[{'doc_id': 2703114, 'date': '2023-02-16', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/HF1849/id/2703114', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=HF1849&version=0&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 344144, 'text_hash': '9b33e1d1c5c83655d8ce476fed936284', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",consumer choice of fuel provided  rulemaking authority modified  and clean car rules eliminated  consumer choice of fuel provided  rulemaking authority modified  and clean car rules eliminated ,consumer choice fuel provided rulemaking authority modified clean car rule eliminated consumer choice fuel provided rulemaking authority modified clean car rule eliminated
1659313,SF376,Department of Direct care and Treatment and Office of Human Services Licensing and integrity creation,Department of Direct care and Treatment and Office of Human Services Licensing and integrity creation,1,2023-01-17,1986,23,MN,56,56,[],"[{'doc_id': 2641020, 'date': '2023-01-13', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF376/id/2641020', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF376&version=0&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 453655, 'text_hash': 'ae31ff4ef639d7a3ed3bfb578f3735a0', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",department of direct care and treatment and office of human services licensing and integrity creation department of direct care and treatment and office of human services licensing and integrity creation,department direct care treatment office human service licensing integrity creation department direct care treatment office human service licensing integrity creation
1725879,HF2383,Claims practices regulated.,Claims practices regulated.,1,2023-03-02,1986,23,MN,55,55,[],"[{'doc_id': 2725064, 'date': '2023-03-01', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/HF2383/id/2725064', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=HF2383&version=0&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 244343, 'text_hash': '64bbf77375b189dece4ee212aef96b39', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",claims practices regulated  claims practices regulated ,claim practice regulated claim practice regulated
1641999,SF5,Catalytic converter purchase requirements establishment and appropriation,Catalytic converter purchase requirements establishment and appropriation,1,2023-01-04,1986,23,MN,56,56,[],"[{'doc_id': 2622324, 'date': '2023-01-03', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF5/id/2622324', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF5&version=0&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 282168, 'text_hash': 'd011cb91376d5748d3c696f23f62c372', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2688058, 'date': '2023-02-08', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF5/id/2688058', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF5&version=1&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 301190, 'text_hash': '5ce9b966c3b3ea3ab57a3998aa8375fe', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2695190, 'date': '2023-02-13', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF5/id/2695190', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF5&version=2&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 325919, 'text_hash': 'cc7921523a1b0aff6b75ee7d99ab3f47', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2710966, 'date': '2023-02-21', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF5/id/2710966', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF5&version=3&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 329448, 'text_hash': 'a0089a30f5be68a578e3d74fb59df560', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",catalytic converter purchase requirements establishment and appropriation catalytic converter purchase requirements establishment and appropriation,catalytic converter purchase requirement establishment appropriation catalytic converter purchase requirement establishment appropriation
1700352,SF1455,Consumer Choice of Fuel Act,Consumer Choice of Fuel Act,1,2023-02-09,1986,23,MN,56,56,[],"[{'doc_id': 2688729, 'date': '2023-02-08', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF1455/id/2688729', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF1455&version=0&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 345647, 'text_hash': 'e4cdc6146049023b2aac2b7c0274a275', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",consumer choice of fuel act consumer choice of fuel act,consumer choice fuel act consumer choice fuel act
1696282,HF1383,"Environment; rulemaking authority modified, and Clean Car rules repealed.","Environment; rulemaking authority modified, and Clean Car rules repealed.",1,2023-02-06,1986,23,MN,55,55,[],"[{'doc_id': 2683293, 'date': '2023-02-06', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/HF1383/id/2683293', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=HF1383&version=0&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 328854, 'text_hash': '2751fbc4ee1e0172c134c65850724bba', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",environment  rulemaking authority modified  and clean car rules repealed  environment  rulemaking authority modified  and clean car rules repealed ,environment rulemaking authority modified clean car rule repealed environment rulemaking authority modified clean car rule repealed
1847200,SF3631,Omnibus Environment policy bill,Omnibus Environment policy bill,2,2024-04-15,1986,23,MN,56,55,[],"[{'doc_id': 2928612, 'date': '2024-02-13', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF3631/id/2928612', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF3631&version=0&session=ls93&session_year=2024&session_number=0&format=pdf', 'text_size': 287696, 'text_hash': 'd7420cec59d23a86b23c5802d59467bb', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2971970, 'date': '2024-04-02', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF3631/id/2971970', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF3631&version=1&session=ls93&session_year=2024&session_number=0&format=pdf', 'text_size': 2333348, 'text_hash': '80280e98252ba9ce566056d37da18faa', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2980449, 'date': '2024-04-12', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF3631/id/2980449', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF3631&version=2&session=ls93&session_year=2024&session_number=0&format=pdf', 'text_size': 2350249, 'text_hash': '83ea667f357f4769cf613ff6afd6b3b7', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",omnibus environment policy bill omnibus environment policy bill,omnibus environment policy bill omnibus environment policy bill
1861883,SF4859,State Board of Investment; investment standards modifications to require sustainable investing,State Board of Investment; investment standards modifications to require sustainable investing,1,2024-03-11,1986,23,MN,56,56,[],"[{'doc_id': 2955488, 'date': '2024-03-08', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF4859/id/2955488', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF4859&version=0&session=ls93&session_year=2024&session_number=0&format=pdf', 'text_size': 277959, 'text_hash': '09b564c745b682cd4d8fa75148d25e65', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",state board of investment  investment standards modifications to require sustainable investing state board of investment  investment standards modifications to require sustainable investing,state board investment investment standard modification require sustainable investing state board investment investment standard modification require sustainable investing
1685453,HF1094,Tenants provided with right to repair violations in a residential rental unit.,Tenants provided with right to repair violations in a residential rental unit.,1,2023-01-30,1986,23,MN,55,55,[],"[{'doc_id': 2669253, 'date': '2023-01-30', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/HF1094/id/2669253', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=HF1094&version=0&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 212086, 'text_hash': 'ede518f949042fa37d0396f1c70eca8d', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2957006, 'date': '2024-03-11', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/HF1094/id/2957006', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=HF1094&version=1&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 214524, 'text_hash': '1a81b9e73ccec744acee665efcde3ef5', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",tenants provided with right to repair violations in a residential rental unit  tenants provided with right to repair violations in a residential rental unit ,tenant provided right repair violation residential rental unit tenant provided right repair violation residential rental unit
1645958,HF172,"Environment and natural resources trust fund funding provided, reporting requirements modified, capital construction requirements modified, prior appropriations modified, and money appropriated.","Environment and natural resources trust fund funding provided, reporting requirements modified, capital construction requirements modified, prior appropriations modified, and money appropriated.",1,2023-01-09,1986,23,MN,55,55,[],"[{'doc_id': 2626028, 'date': '2023-01-06', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/HF172/id/2626028', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=HF172&version=0&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 803716, 'text_hash': 'a9f61bdc03c2c64cc1a2043c00236826', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2658622, 'date': '2023-01-23', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/HF172/id/2658622', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=HF172&version=1&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 807415, 'text_hash': 'babda71eed84b6bc1e8b0acb1ff56743', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",environment and natural resources trust fund funding provided  reporting requirements modified  capital construction requirements modified  prior appropriations modified  and money appropriated  environment and natural resources trust fund funding provided  reporting requirements modified  capital construction requirements modified  prior appropriations modified  and money appropriated ,environment natural resource trust fund funding provided reporting requirement modified capital construction requirement modified prior appropriation modified money appropriated environment natural resource trust fund funding provided reporting requirement modified capital construction requirement modified prior appropriation modified money appropriated
1715539,SF2004,Certain claims practices regulation,Certain claims practices regulation,1,2023-02-21,1986,23,MN,56,56,[],"[{'doc_id': 2709625, 'date': '2023-02-20', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MN/text/SF2004/id/2709625', 'state_link': 'https://www.revisor.mn.gov/bills/text.php?number=SF2004&version=0&session=ls93&session_year=2023&session_number=0&format=pdf', 'text_size': 247310, 'text_hash': '0b3be73106272d4dd517f87369a4332d', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",certain claims practices regulation certain claims practices regulation,certain claim practice regulation certain claim practice regulation
