public_metrics,text,conversation_id,edit_history_tweet_ids,lang,referenced_tweets,author_id,context_annotations,created_at,tweet_id,in_reply_to_user_id,geo,metrics,total_engagement,log_engage,processed_tweet,positive,neutral,negative
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 21}",@nabor605 i think the reason why it's so hard to come by is because people are *attempting* to scalp it. of course scalpers don't seem to realize that the tech is kind of niche so i'm sure a bunch of scalpers are just sitting on a bunch of e-waste,1.7581456990345628e+18,['1758166227229520225'],en,"[{'type': 'replied_to', 'id': '1758149833435517150'}]",2816032776.0,,2024-02-15T16:27:48.000Z,1758166227229520225,83272500.0,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 21}",23,3.1780538303479458,think reason hard come people attempting scalp course scalper seem realize tech kind niche sure bunch scalper sitting bunch e waste,0.52201736,0.4497764,0.028206255
"{'retweet_count': 4, 'reply_count': 2, 'like_count': 45, 'quote_count': 2, 'bookmark_count': 2, 'impression_count': 9914}","Bring your E-Waste to LOT 9 during Fan Fest to receive a ticket voucher for the 2024 season (exclusions apply).

Full info: https://t.co/JS7zZmXRQr https://t.co/CfqNyWQFKj",1.7581625238265777e+18,['1758162523826577640'],en,,39682297.0,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10001466882', 'name': 'MLB Baseball', 'description': 'All the latest action from Major League Baseball.'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '769193663230468096', 'name': 'Baseball'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '769193641835307008', 'name': 'Tampa Bay Rays'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '769193602169704448', 'name': 'MLB'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '769193602169704448', 'name': 'MLB'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '769193641835307008', 'name': 'Tampa Bay Rays'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '769193663230468096', 'name': 'Baseball'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}]",2024-02-15T16:13:05.000Z,1758162523826577640,,,"{'retweet_count': 4, 'reply_count': 2, 'like_count': 45, 'quote_count': 2, 'bookmark_count': 2, 'impression_count': 9914}",9969,9.207335862955883,bring e waste lot 9 fan fest receive ticket voucher 2024 season exclusion apply full info,0.1110626,0.85888773,0.030049711
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 17}",.@Canalys estimates that around 240 million PCs will become e-waste due to incompatibility with Windows 11 by October 2025. This is equivalent to a pile of folded laptops that would be 600 km taller than the moon. https://t.co/NmObVsROr8 #ITAM #circulareconomy #circularIT,1.7581614407733906e+18,['1758161440773390501'],en,,1.7019692541389169e+18,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027232467', 'name': 'Microsoft'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10027604610', 'name': 'Microsoft Windows'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10027604610', 'name': 'Microsoft Windows'}}]",2024-02-15T16:08:47.000Z,1758161440773390501,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 17}",17,2.8903717578961645,estimate around 240 million pc become e waste due incompatibility window 11 october 2025 equivalent pile folded laptop would 600 km taller moon,0.50275344,0.46175197,0.03549459
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 7}","Forget e-waste! ‍♀️ Repurposing IT equipment unlocks healthcare innovation. 

https://t.co/JdxQzpcp9I

#HealthcareEquity #TechforGood! [ https://t.co/ZwzPbBf716",1.758159248452711e+18,['1758159248452710641'],en,,2795357247.0,,2024-02-15T16:00:04.000Z,1758159248452710641,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 7}",7,2.079441541679836,forget e waste repurposing equipment unlocks healthcare innovation,0.05629231,0.46724936,0.4764583
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 26}","@shipilev @erikcorry @pesterhazy 1/2 For our hypothetical discussion... Yes, however most people don't have 3 computer-clusters. Having some optional resistance at 2-3x performance cost on memory access could reduce e-waste for hardware with e.g. soldered RAM and a few faulty memory pages/ improve reliability.",1.7580417303418312e+18,['1758147997009911913'],en,"[{'type': 'replied_to', 'id': '1758127677977006232'}]",1.4580561195580252e+18,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1237004504219828224', 'name': 'Computer hardware'}}]",2024-02-15T15:15:21.000Z,1758147997009911913,282739245.0,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 26}",27,3.332204510175204,1 2 hypothetical discussion yes however people 3 computer cluster optional resistance 2 3x performance cost memory access could reduce e waste hardware e g soldered ram faulty memory page improve reliability,0.051175553,0.5959336,0.3528909
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 23}",.@Canalys estimates that around 240 million PCs will become e-waste due to incompatibility with Windows 11 by October 2025. This is equivalent to a pile of folded laptops that would be 600 km taller than the moon. https://t.co/ORAp76sgpf #ITAM #circulareconomy #circularIT,1.7581372085807434e+18,['1758137208580743537'],en,,1.4473080228339835e+18,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027232467', 'name': 'Microsoft'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10027604610', 'name': 'Microsoft Windows'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10027604610', 'name': 'Microsoft Windows'}}]",2024-02-15T14:32:29.000Z,1758137208580743537,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 23}",23,3.1780538303479458,estimate around 240 million pc become e waste due incompatibility window 11 october 2025 equivalent pile folded laptop would 600 km taller moon,0.50275344,0.46175197,0.03549459
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 8}",@dw_hindi Disposal of e-waste is big problem in India.,1.758136262089904e+18,['1758136672565526603'],en,"[{'type': 'replied_to', 'id': '1758136262089904232'}]",1.2376005238485197e+18,,2024-02-15T14:30:21.000Z,1758136672565526603,94082324.0,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 8}",9,2.302585092994046,disposal e waste big problem india,0.91463304,0.07933928,0.006027607
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 9}","Electronic waste is a huge problem, one that’s getting worse: According to Global E-waste Statistics Partnership We’re now producing 21 percent more e-waste globally than we were eight years ago. 
 https://t.co/dS071wysUj #recycling #fundraising https://t.co/GjFbGXoq06",1.7581306307460588e+18,['1758130630746058826'],en,,216358241.0,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1074751614123008000', 'name': 'Social causes', 'description': 'Social causes'}}]",2024-02-15T14:06:21.000Z,1758130630746058826,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 9}",9,2.302585092994046,electronic waste huge problem one getting worse according global e waste statistic partnership producing 21 percent e waste globally eight year ago,0.9110358,0.082319915,0.0066442536
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 74}","Looking to dispose of items responsibly?💖
☣️Hazardous:https://t.co/17dT2k0PJh
🔌E-Waste:https://t.co/6ma3VGbOD6
🛢️FOG:https://t.co/6vCeI7tGBl.
🍲Food:https://t.co/X54DmcQX5F.
🥛Glass:https://t.co/Yo7OYSU17M
Let's keep Fairfax County clean and green! 🌎 https://t.co/PnOnZ6AN2F",1.7581294859986988e+18,['1758129485998698839'],en,,8.272462159685181e+17,,2024-02-15T14:01:48.000Z,1758129485998698839,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 74}",76,4.343805421853684,looking dispose item responsibly hazardous e waste fog food glass let keep fairfax county clean green,0.14250748,0.6604791,0.19701342
"{'retweet_count': 27, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @antoniomangia81: E-waste landfills in Africa pose a pressing challenge, with outdated electronics contributing to soil and water contam…",1.758127225688191e+18,['1758127225688191092'],en,"[{'type': 'retweeted', 'id': '1757685856519786944'}]",385897719.0,,2024-02-15T13:52:49.000Z,1758127225688191092,,,"{'retweet_count': 27, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",27,3.332204510175204,rt e waste landfill africa pose pressing challenge outdated electronics contributing soil water contam,0.7995906,0.19058715,0.009822317
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 12}","""Revolutionize your digital landscape! 🌐 E-Waste Solutions, Hard Disk Degaussing, &amp; secure data erasure - we've got it all covered. 🛡️ Embrace a sustainable, secure future with us! 💻🔒 #TechSolutions #DataSecurity #EWasteManagement #infroewave"" https://t.co/Ix7w2GP8Dy",1.7581172768748877e+18,['1758117276874887634'],en,,1.741431509888725e+18,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '898650876658634752', 'name': 'Cybersecurity', 'description': 'Cybersecurity'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1047123725525479425', 'name': 'Information security', 'description': 'Information Security'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1195376898001403904', 'name': 'Data Privacy and Protection'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '898650876658634752', 'name': 'Cybersecurity', 'description': 'Cybersecurity'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1047123725525479425', 'name': 'Information security', 'description': 'Information Security'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1088443224425807872', 'name': 'Information Privacy Worldwide', 'description': 'Information Privacy'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1195376898001403904', 'name': 'Data Privacy and Protection'}}]",2024-02-15T13:13:17.000Z,1758117276874887634,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 12}",12,2.5649493574615367,revolutionize digital landscape e waste solution hard disk degaussing amp secure data erasure got covered embrace sustainable secure future u,0.029938485,0.45208737,0.51797414
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 11}",@VIRGINI98959051 The article provides valuable information about the importance of proper handling and disposal of electronic waste.,1.7578030155730007e+18,['1758114470033793206'],en,"[{'type': 'replied_to', 'id': '1757803015573000709'}]",52646841.0,,2024-02-15T13:02:08.000Z,1758114470033793206,1.4825631220493025e+18,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 11}",11,2.4849066497880004,article provides valuable information importance proper handling disposal electronic waste,0.021235822,0.39051613,0.5882481
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 79}","12% of people still put small electronic waste items in general waste.

It doesn't have to be this way!

You can recycle your old electrical items at your local authority recycling centre or participating retailer.

📍Find your nearest location here: https://t.co/Yq3v3fQdiq https://t.co/8NZrZvP9ux",1.7581138694220434e+18,['1758113869422043395'],en,,325550078.0,,2024-02-15T12:59:45.000Z,1758113869422043395,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 79}",81,4.406719247264253,12 people still put small electronic waste item general waste way recycle old electrical item local authority recycling centre participating retailer find nearest location,0.18958724,0.76167345,0.048739403
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @TechyKaptan: @SavageAryan007 @TechWhirlUlt @ishanagarwal24 I hate average consum-
-They are the reason we get 48/50/64/108/200+8+2+2
-T…",1.758101960639865e+18,['1758101960639864994'],en,"[{'type': 'retweeted', 'id': '1758096530324496727'}]",1.710675861584638e+18,,2024-02-15T12:12:26.000Z,1758101960639864994,,,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",1,0.6931471805599453,rt hate average consum reason get 48 50 64 108 200 8 2 2,0.7292162,0.25228265,0.018501094
"{'retweet_count': 1, 'reply_count': 2, 'like_count': 9, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 231}","@SavageAryan007 @TechWhirlUlt @ishanagarwal24 I hate average consum-
-They are the reason we get 48/50/64/108/200+8+2+2
-They are the reason 1+ has an audacity to release a green phone with 695 and LCD at 20k
-They are the reason Apple releases a phone worth 1 Lakh with 60Hz
-They are the reason Samsung releases E-Waste",1.7580803675195108e+18,['1758096530324496727'],en,"[{'type': 'replied_to', 'id': '1758092451406041194'}]",1.507786638998471e+18,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1174344555111469057', 'name': 'Samsung Indonesia'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364234', 'name': 'Samsung '}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10026331316', 'name': 'Samsung Mobile'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10045298641', 'name': 'Samsung USA'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848920700073123840', 'name': 'Cell Phones', 'description': 'Cell phones'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364234', 'name': 'Samsung '}}]",2024-02-15T11:50:51.000Z,1758096530324496727,1.2786310178220564e+18,,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 9, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 231}",243,5.497168225293202,hate average consum reason get 48 50 64 108 200 8 2 2 reason 1 audacity release green phone 695 lcd 20k reason apple release phone worth 1 lakh 60hz reason samsung release e waste,0.15564737,0.76406366,0.08028897
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 154}","Under the JUST2CE project, focused on critically understanding the conditions for a responsible, inclusive, and socially just transition to a circular economy, Kumasi Hive, and our collaborating partners are shining a spotlight on the role of Scrap Dealers in e-waste management. https://t.co/yvQT8yKXsO",1.7580880834744036e+18,['1758088083474403558'],en,,4068394035.0,,2024-02-15T11:17:17.000Z,1758088083474403558,,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 154}",159,5.075173815233827,just2ce project focused critically understanding condition responsible inclusive socially transition circular economy kumasi hive collaborating partner shining spotlight role scrap dealer e waste management,0.015657896,0.72485477,0.25948736
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Green jobs: Potential for MSMEs in e-waste repair &amp; recycling space
https://t.co/StAwibDXdv via NaMo App https://t.co/SPZCWPBddE",1.7580851677203092e+18,['1758085167720309179'],en,,1.4801710040013292e+18,,2024-02-15T11:05:42.000Z,1758085167720309179,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",0,0.0,green job potential msmes e waste repair amp recycling space via namo app,0.008098563,0.5040213,0.48788017
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 19}","E-waste Pickup from Vidyavihar Mumbai by 
Greenlife Ewaste Recycling Pvt. Ltd.
9137316557
https://t.co/rpIJCSbhgC

#RecycleResponsibly #GreenLiving #zolopik #viral #trending #instagram #shorts #reels #india #ewaste #collectioncentre #urbanlocalbody #recycling https://t.co/diuZUjAPVk",1.7580764714223782e+18,['1758076471422378271'],en,,1.7443132260857774e+18,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696940178935808', 'name': 'Gaming Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to offline and online games such as gaming consoles, tabletop games, video game publishers'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1278017316656082945', 'name': 'Green living'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1278017316656082945', 'name': 'Green living'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '156', 'name': 'Cities', 'description': 'Cities around the world'}, 'entity': {'id': '855091876138856449', 'name': 'Mumbai', 'description': 'Mumbai'}}]",2024-02-15T10:31:08.000Z,1758076471422378271,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 19}",19,2.995732273553991,e waste pickup vidyavihar mumbai greenlife ewaste recycling pvt ltd 9137316557,0.09188268,0.84318703,0.06493031
"{'retweet_count': 265, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @rons1212: If you have any electronic item like a phone/computer/tablet which isn’t working, would you like to donate it?

These will be…",1.7580723954900216e+18,['1758072395490021597'],en,"[{'type': 'retweeted', 'id': '1655056212449447937'}]",1.6200102758597304e+18,,2024-02-15T10:14:57.000Z,1758072395490021597,,,"{'retweet_count': 265, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",265,5.583496308781699,rt electronic item like phone computer tablet working would like donate,0.012869323,0.64976734,0.3373634
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",RT @SercoESUK: Here's a big #ThankYou to Justin from our @sandwellcouncil team. Justin came to the rescue of a resident after they lost the…,1.7580642443926075e+18,['1758064244392607868'],en,"[{'type': 'retweeted', 'id': '1758063908529520854'}]",20583326.0,,2024-02-15T09:42:33.000Z,1758064244392607868,,,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",1,0.6931471805599453,rt big justin team justin came rescue resident lost,0.085153006,0.77378494,0.14106207
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 548}",Here's a big #ThankYou to Justin from our @sandwellcouncil team. Justin came to the rescue of a resident after they lost their phone whilst disposing of household E-waste. His quick actions resulted in the phone being found&amp;handed back to a very happy resident🙌#SercoAndProud https://t.co/8uSUrZZinK,1.758063908529521e+18,['1758063908529520854'],en,,1728837318.0,,2024-02-15T09:41:13.000Z,1758063908529520854,,,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 548}",555,6.320768294250582,big justin team justin came rescue resident lost phone whilst disposing household e waste quick action resulted phone found amp handed back happy resident,0.011832455,0.27385783,0.71430975
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 10}","Today's special item was all about E-waste,how to segregate all three kinds of waste.Students of class 5A presented it effortlessly. @EduMinOfIndia @KVS_HQ @RaipurRo https://t.co/pusvxgvRRj",1.7580522583680822e+18,['1758052258368082250'],en,,1.1043156371767584e+18,,2024-02-15T08:54:56.000Z,1758052258368082250,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 10}",10,2.3978952727983707,today special item e waste segregate three kind waste student class 5a presented effortlessly,0.046053197,0.66713685,0.28680995
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 6}","3. E-Waste: 50M tonnes of e-waste yearly,posing environmental &amp; health risks.
4. Carbon Emissions: Unsustainable processes contribute to 60% of global emissions, fueling climate change
5. Global Material Footprint:Tripled since 1970,indicating unsustainable resource consumption",1.7580502301199283e+18,['1758050235014652031'],en,"[{'type': 'replied_to', 'id': '1758050230119928245'}]",1.5965839996689818e+18,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1265415402915393537', 'name': 'Climate change'}}]",2024-02-15T08:46:53.000Z,1758050235014652031,1.5965839996689818e+18,{'place_id': '00d9827647c0ff5a'},"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 6}",9,2.302585092994046,3 e waste 50m tonne e waste yearly posing environmental amp health risk 4 carbon emission unsustainable process contribute 60 global emission fueling climate change 5 global material footprint tripled since 1970 indicating unsustainable resource consumption,0.92208254,0.073106304,0.004811111
